ward	name
1 - Kalatuwawa West	Thalapiti Dewage Wajira Susantha Jayasoma
2 - Walawita	Indurugam Hewage Ranaweera
3 - Diwrumpitiya	Tikithanthiri Mahasamilage Arosha Dilshan Gunasekara
4 - Meennana	Angampitiya Vithanamalage Lalith Chandika Angampitiya
5 - Bopetta Didda	Dewendrage Gayani Buddhika
6 - Udumaththa	Pinumkarage Dilshan Kawinda Rajapaksha
7 - Iddamalgoda	Kalawane Vidanelage Chandra Jayasiri
8 - Pelpitiya	Aluthamanage Indika Kumarasinha
9 - Wilegoda	Wijesinhage Samansiri Wijesingha
10 - Kendangamuwa	Muharram Napawala Sadakathulla
10 - Kendangamuwa	Wikckramage Lalith Chandana Gunawardhana
11 - Yakudagoda	Horanekarayalage Ariyadasa
12 - Mahara	Senanayaka Mudiyanselage Sumithra Senanayka Manike
13 - Wiyalagoda	Uwe Lekamlage Nuwan Mahesh Rathnayaka
14 - Paleegala	Kongala Wijesingha Arachchige Nadun Sameera
15 - Mitipola	Hewa Surage Lasitha Deepal
16 - Karandana North	Nawalage Lakminda Ruwansiri Wimalarathna
17 - Karndana South	Seelaman Arachchillage Pubudu Jayaranga Chandrasekara
18 - Hindurangala	Weerasinghe Arachchilage Ranjith Weerasinghe
