ward	name
1 - Tharaperiya	Ullala Vidana Pathiranage Sandali Apsara
2 - Nihiluwa	Araboda Gamage Prabath Chandra Kumara
3 - Dammulla	Vidana Arachchige Udaya Kumara
4 - Ihala beligalla	Modarawana Gamage Siripala
5 - Agulmaduwa	Rathnasingha Waththage Anil Pradeep
6 - Aranwela	Meegasdeniya Kankanamge Kasun
7 - Waharakgoda	Dulmini Dissanayaka
8 - Mahaheella	Athukorala Arachchige Girty Dayamaal
9 - Getamanna	Munasingha Arachchige Suresh Jeewantha
10 - Kudaheela	Andarage Pawith Sankalpa Gunathilaka
11 - Beliaththa	Mirissa Galappaththige Wiraj Lalantha
12 - Puwakdandawa	Kankanan Pathirana Shantha
13 - Sitinamaluwa	Parana Palliya Guruge Helan Pushpa Kumara
14 - Palapotha	Yasinda Nalaka Ranasingha
15 - Nakulugamuwa	Samarasingha Vidanagamage Udeshika Harshani
16 - Galagama	Sarath Wanigarathna Dissanayaka
