ward	name
1 - Tharaperiya	Nuwan Kumara Dissanayake
2 - Nihiluwa	Halpe Gamage Chamith Ishan
3 - Dammulla	Kadawedduwa Gamage Lahiru Sampath
4 - Ihala beligalla	Nakulu Gamuwa Gamage Senarath Pushpa Kumara
5 - Agulmaduwa	Wijenayake Kankanamge Chashitha Madusan
6 - Aranwela	Shriyani Abeysekara
7 - Waharakgoda	Walgama Kodithuwakkuge Ranila Madhushan
8 - Mahaheella	Vipula Dinesh Jayasinghe Kodithuwakku
9 - Getamanna	Rubasinhage Ariyadasa
10 - Kudaheela	Weerasooriya Arachchige Ruwan Sameera
11 - Beliaththa	Kodithuwakku Arachchige Ranjith
12 - Puwakdandawa	Chathuri Nawodya Peris
13 - Sitinamaluwa	Ulluwis Hewage Rasika Deepani
14 - Palapotha	Lokuhewagamage Tharidu Pethum
15 - Nakulugamuwa	Nambukara Gamage Hasith Kumara
16 - Galagama	Ubeysinghe Samarawickrama Wanniarachchi Saman
