ward	name
1 - Balagolla	Herath Mudiyanselage Chandrawathi
2 - karadagahamada	Senewirathna Mudiyanselage Lalith Hemasiri Jayawardhana
3 - Meegahakivuia	Dissanayaka Mudiyanselage Sumanapala
4 - Akurukaduwa	Dissanayaka Mudiyanselage Nimal Dissanayaka
5 - Kalugahakandura	Rathnayaka Mudiyanselage Nishadi Shiranthika Wijesundara
6 - Roberiya	Kodithuwakku Arachchilage Upul Samantha Kodithuwakku
7 - Pitamaruwa	Dunukara Mudiyanselage Rathnathissa
8 - Katawatta	Dissanayaka Ralalage Chandrasiri Dissanayaka
9 - Kohana	Samarakoon Jayasundara Mudiyanselage Thilakarathna
10 - Taldana	Samarakoon Mudiyanselage Rangana Madumal Samarakoon
