ward	name
1 - Mamduwa	Weerasinhalage Waruna Kumara
1 - Mamduwa	Wickramasinghe Arachchilage Hanshini Shiranthika Amaradasa
2 - Nedunkulam	Gunasekarage Jayantha Gunasiri
3 - Mahakachchakodiya	Madhuradhipathi Muththalage Wijeshinghe
4 - Madukantha	Wannakuwaththa Waduge Thisharu Thiwanka Dilhan Feranando
5 - Avaranthulawa	Nanayakkarawasam Hettiarachchige Thushara Priyadarshana
6 - Periyaulukkulama	Pradeep Priyanka Somasiri
7 - Erattaperiyakulama	Aluthwala Hewa Sampath Aluthwala
8 - Alagalla	Sunil Rupasena
9 - Marathammaduwa	Piyadasage Ruwan Madhuwantha Piyadasa
