ward	name
1 - Pallebedda	Jayarathnage Priyantha Jayarathna
2 - Kolambageara	Demataheththage Indralal Pushpakumara
3 - Udawalawa	Deegoda Gamage Lalith Kumara Sudarshana Gamage
4 - Rathkerewwa	Hewa Merenchige Malani
5 - Gangeyaya	Weerasinghe Arachchige Niluka Shyamali
6 - Maduwanwela	Halpandeniya Hewage Punyasiri
7 - Ranchamadama	Suduhakuruge Thilakarathna
8 - Walalgoda	Sumithchampika Kumara Weerathunga
9 - Panamura	Wedin Pullige Jayarathna
10 - Diyapota	Rajapaksha Vidana Pathiranage Sriyalatha
11 - Mulendiyawala	Hettiarachchige Harsha Chathuranga
12 - Konkatuwa	Ruwan Pathiranage Gunapala
13 - Thorakolayaya	Kodithuwakku Arachchige Karunapala Gnanasiri
14 - Hingura	Samarawickrama Widanapathirana Wickramapala
15 - Thunkama	Abeykoon Jalath Pathiranage Kasun Thilina Abeykoon
16 - Kuttigala	Rambukana Arachchige Chaminda Kumara
17 - Padalangala	Wadunambe Arachchige Chandana Kumara
