ward	name
1 -	Kaluhath Karunathilaka Widanelage Pemasiri Gunawardhana
2 -	Nawarathna Mudiyanselage Samantha Sujeewa Bandara Nawarathna
3 -	Halahakoon Arachchige Sisira Kumara
4 -	Jagath Prashanthika Pallewaththa
5 -	Dissanayaka Mudiyanselage Chamindasiri Dissanayaka
6 -	Don Manuwelge Samanthi Anushika Nanayakkara
7 -	Muthugal Pedi Durayalage Chaminda Priyadarshana
8 -	Mapa Pathirannehelage Shiran Dhammika Somarathna
9 -	Meragalpedi Durayalage Rathnasiri Karunathilaka
10 -	Muhammadu Lebbe Salsabeel
11 -	Herath Mudiyanselage Champika Samanthilaka Herath
12 -	Amarasinghe Mudiyanselage Pradeep Dhammika Amarasinghe
13 -	Dissanayakage Pradeep Ruwan Kumara
14 -	Serasinghe Jayakody Arachchige Dhanasiri Jayakody
15 -	Irugal Bandaralage Emagama Ralalage Senaka Pushpa Kumara
16 -	Wasala Mudiyanselage Athula Kithsiri Chandrawansha
17 -	Rajapaksha Mudiyanselage Amila Jayamal Thilakarathna
18 -	Herath Mudiyanselage Nuwan Asiri Herath
19 -	Kurumbalapitiyage Don Nanda Malani
20 -	Thudugala Kankanange Nadeeka Wasanthamala Jayaweera
21 -	Kumbal Gamayalage Malanie Gunathilaka
22 -	Munasinghe Pathiranage Dhammika Pushpa Kumara Jayalath
23 -	Manawasinghe Dissanayakalage Sarath Jayanthi Weerasinghe
24 -	Wasala Mudiyanselage Raveendra Lakshaman Ariyarathna
25 -	Wedisinghe Mudiyanselage Ajantha Susil Bandara
