ward	name
1 -	Bothale Appuhamilage Wasanthi Bandara
2 -	Bothale Appuhamilage Ranbanda
3 -	Jayawardhanage Nimal Premachandra
4 -	Serasinghe Jayakody Arachchillage Jinadasa
5 -	Sikuradhipathi Ganithayalage Ruwanthika Sanjeewani
6 -	Jayasinghe Arachchilage Rohini Jayasinghe
7 -	Ukgalage Sumanawathi
8 -	Muthunayakage Wickramarathna Lionel Muthunayaka
9 -	Subasinghe Arachchilage Somathilaka
10 -	Dassanayakage Lionel Wickramasinghe
11 -	Nuwara Pakshage Saman Rajitha Pemarathna
12 -	Karagahagedarage Siriwardhana
13 -	Kirihami Lekamalage Athulasiri Kumara
14 -	Mapa Pathirannehelage Sherly Roshan Weerasinghe
15 -	Abeykoon Mudiyanselage Dharmasena
16 -	Hiththara Muhandhiramalage Piyasena
17 -	Pandithasekara Mudiyanselage Jayantha
18 -	Ekanayaka Mudiyanselage Senaka Dinesh Ekanayaka
19 -	Abeykoon Mudiyanselage Chandrika Kumari
20 -	Berakara Panikkiyalage Chaminda Jayasekara
21 -	Berakara Panikkiyalage Prasanna Dayarathna
22 -	Ethdath Waduge Piyasiri Jayathissa
23 -	Kirihami Lekamalage Kiri Banda
24 -	Kirihami Lekamalage Abeyrathna
25 -	Ekanayaka Mudiyanselage Thilakarathna
