ward	name
1 - Chulipuram West and Chulipuram Central	Santhirasekarampillai loganathan
2 - Chulipuram East	Sankarasivam Thivakar
3 - Pannakam - Paniippulam	Sokkalingam Punitharasa
4 - Ponnalai	Rasathurai Santhakumar
5 - Tholpuram	Sinnathambi Mayakkannan
6 - Vaddukoddai East - Siththankerni	Rasathurai Kannathas
7 - Chankanai West and Chankanai Central	Asokarasa Kemabalan
8 - Moolai	Sinkarasa Benadit Arulselvam
9 - Vaddukoddai North and Vaddukoddai West	Theiventhirampillai Ravendran
10 - Chankanai East and Chankanai South	Thirunavukkarasu Thilakshan
11 - Sangarathai	Vasanthiny Manokaran
12 - Vaddukoddai South and Vaddukoddai South West	Thanabalasingam Sukirtha
13 - Arali West and Arali Central	Thavanesarasa Sajanthan
14 - Arali South	Navanethasingam Rajev
15 - Arali East and Arali North	Paramanantharasa Arikaran
