ward	name
1 - Chulipuram West and Chulipuram Central	Majilvakanam Satkunalingam
2 - Chulipuram East	Ponnaiyah Gunasingam
3 - Pannakam - Paniippulam	Sinavan Poomibalan
4 - Ponnalai	Perumal Thankarasa
5 - Tholpuram	Rasenthiram Ramesh
6 - Vaddukoddai East - Siththankerni	Ratnasamy Thayaparan
7 - Chankanai West and Chankanai Central	Pathmanathan Shanthamma
8 - Moolai	Muthar Paramalingam
9 - Vaddukoddai North and Vaddukoddai West	Somasundaram Nathan
10 - Chankanai East and Chankanai South	Pirakugan Sumathy
11 - Sangarathai	Sinnavar Srikaran
12 - Vaddukoddai South and Vaddukoddai South West	Supramaniyam Kalaiselvan
13 - Arali West and Arali Central	Selan Pathmanathan
14 - Arali South	Boologam Jegatheswaran
15 - Arali East and Arali North	Jegatheswaran Kalaiselvi
