ward	name
1 - Chulipuram West and Chulipuram Central	Sellakkandu Mathiyalagan
2 - Chulipuram East	Vairavan Manokararasa
3 - Pannakam - Paniippulam	Sellamuththu Selvakkumar
4 - Ponnalai	Selvaraththinam Suresh
5 - Tholpuram	Tharmalingam Prathees
6 - Vaddukoddai East - Siththankerni	Vaiththilingam Kanthasamy
7 - Chankanai West and Chankanai Central	Selvachchanthiran Kokulan
8 - Moolai	Arumugam Jeyaraj
9 - Vaddukoddai North and Vaddukoddai West	Nadesananthan yugatheepan
10 - Chankanai East and Chankanai South	Jeyakanthan Thuvarakathevi
11 - Sangarathai	Sivaguru Balakrushnan
12 - Vaddukoddai South and Vaddukoddai South West	Nadarasa Vethanayaki
13 - Arali West and Arali Central	Thambirasa Rasakaran
14 - Arali South	Nagalingam Pathmarasa
15 - Arali East and Arali North	Vignajeyam Rejeevan
