ward	name
1 - Chulipuram West and Chulipuram Central	Murukaiya Rameswaran
2 - Chulipuram East	Nagarasa Rasenthirakumar
3 - Pannakam - Paniippulam	Sritharan Paramanandha Valli
4 - Ponnalai	Balu Jeyakanthan
5 - Tholpuram	Sanmuganathan Iyanthan
6 - Vaddukoddai East - Siththankerni	Aingaran Nagaranjini
7 - Chankanai West and Chankanai Central	Selvarasa Sriathavan
8 - Moolai	Ganapathipillai Thalaiyaratnam
9 - Vaddukoddai North and Vaddukoddai West	Siththivinayagam Vaniyan
10 - Chankanai East and Chankanai South	Ragunathan Kugathasan
11 - Sangarathai	Sinnarasa Manoraj
12 - Vaddukoddai South and Vaddukoddai South West	Thampirasa Sasitharan
13 - Arali West and Arali Central	Kanthaiya Ilangeswaran
14 - Arali South	Tharmalingam Nadanenthiran
15 - Arali East and Arali North	Nayinar Baleswaran
