ward	name
1 - Chulipuram West and Chulipuram Central	Kathiravelu Mathanakopala Krishnan
2 - Chulipuram East	Thevarasa Kugathasan
3 - Pannakam - Paniippulam	Komathithevi Sivaneshvaran
4 - Ponnalai	Sivarasa Vijayakumar
5 - Tholpuram	Thurairasa Sujinthan
6 - Vaddukoddai East - Siththankerni	Santhiran Thanenthiran
7 - Chankanai West and Chankanai Central	Nagaraththinam Raveenthiran
8 - Moolai	Velayutham Rasenthiram
9 - Vaddukoddai North and Vaddukoddai West	Rajeshwary Ponnuththurai
10 - Chankanai East and Chankanai South	Tharmarasa Thanushran
11 - Sangarathai	Pushparasa Kolins
12 - Vaddukoddai South and Vaddukoddai South West	Selvaraththinam Nishanthan
13 - Arali West and Arali Central	Sivarasa Sasikkumar
14 - Arali South	Selvaraththinam Kantharupan
15 - Arali East and Arali North	Rasaiyah Uthayakumar
