ward	name
1 - Chulipuram West and Chulipuram Central	Selvarasa Krishnarasa
2 - Chulipuram East	Sangarapillai Yasotharan
3 - Pannakam - Paniippulam	Sabanayakam Anujan
4 - Ponnalai	Thurairasa Saravanabavan
5 - Tholpuram	Mayuran Rathika
6 - Vaddukoddai East - Siththankerni	Rajalingam Pathmathevi
7 - Chankanai West and Chankanai Central	Kanapathippillai Jeyaseelan
8 - Moolai	Kanthasamy Rasasingam
9 - Vaddukoddai North and Vaddukoddai West	Shanmugam Yogeswaran
10 - Chankanai East and Chankanai South	Yogeswaran Kayaththiri
11 - Sangarathai	Thamban Thevarasa
12 - Vaddukoddai South and Vaddukoddai South West	Kandaiya Karunakaran
13 - Arali West and Arali Central	Nimalarani Sivarasa
14 - Arali South	Thuraisingam Elaiyathampy
15 - Arali East and Arali North	Raseswary Karunakaran
