ward	name
1 - Chulipuram West and Chulipuram Central	Sellaththurai Ponkunaraththinam
2 - Chulipuram East	Kumarasamy Balachanthar
3 - Pannakam - Paniippulam	Jegatheeswaran Ketheeswaran
4 - Ponnalai	Selvarasa Ratheeswaran
5 - Tholpuram	Velayutham Satheeswaran
6 - Vaddukoddai East - Siththankerni	Nagarasa Rajkumar
7 - Chankanai West and Chankanai Central	Thirugnanasambanthan Mukunthan
8 - Moolai	Kanthaiya Kumaravel
9 - Vaddukoddai North and Vaddukoddai West	Vishnuraja Vallikanthan
10 - Chankanai East and Chankanai South	Subasini Santhirakumar
11 - Sangarathai	Mayilan Arulrasa
12 - Vaddukoddai South and Vaddukoddai South West	Thampaiya Sarvanantha
13 - Arali West and Arali Central	Sathiyaruby Sanmuganathan
14 - Arali South	Nagarasa Srikanthan
15 - Arali East and Arali North	Ratnam Thangarasa
