ward	name
1 - Chulipuram West and Chulipuram Central	Mathavan kanes
2 - Chulipuram East	Gunasekaram Ragikaran
3 - Pannakam - Paniippulam	Thuraisingam Eswaran
4 - Ponnalai	Kema Pakeerathan
5 - Tholpuram	Anandapuspam Kalaichelvam
6 - Vaddukoddai East - Siththankerni	Sinnathurai parashakthi
7 - Chankanai West and Chankanai Central	Appurasa Kajaruban
8 - Moolai	Rasarathinam Thavesvary
9 - Vaddukoddai North and Vaddukoddai West	Josep Thasan Alpino
10 - Chankanai East and Chankanai South	Nishanth Ronikka
11 - Sangarathai	Jeyasingam Kalaichelvan
12 - Vaddukoddai South and Vaddukoddai South West	Palanivel Sivakesavan
13 - Arali West and Arali Central	Kumar Selvakumar
14 - Arali South	Thanaladsumy Tharmasekaram
15 - Arali East and Arali North	Veeran Kandiparasa
