ward	name
1 - Halpathota	Randeniya Kankanamge Ranjan Sanath Nandana
2 - Baddegama Town	Wimal Ananda Withanachchi
3 - Nayapamula	Hora Deegalage Janaka Pushpakumara
4 - Hemmeliya	Sandun Sameera Rathnayaka
5 - Lelwala	Kukulage Mekhala Dilrukshi
6 - Weihena	Suresh Kalhara Vithana
7 - Baddegama south	Dinush Tharaka Gunawardhana
8 - Ganegama	Nanayakkarawasam Hewa Guruluthuduwage Kasun Eranda
9 - Keredewela Majuwana	Godakanda Kankanamge Minuka Dhananjaya
10 - Ginimellgaha	Kariyawasam Thiranagama Gamage Nishan Sajith
11 - Thelikada	Nanayakkara Wasam Thelikada Palliya Guruge Nuwanthi Nimeshika
12 - Balagoda	Wanniarachchi Kankanamge Deepani
13 - Andurathvila	Weerasinghe Arachchige Kapila Kumara
14 - Pahala Keembiya	Porambaliyanage Sajith Mihinduruwan
15 - Deiyandara	Hapugoda Achchi Kankanamge Asela Madhushanka
16 - Wanduramba	Nilesh Kalhara Vithana
17 - Mabotuwana	Munugoda Hewage Diwan Malika Rajapaksha
18 - Pitiharawa	Thawalamagamage Tharanga Sandakelum
19 - Ihala Keembiya	Hallinna Guruge Wajira Rangana
