ward	name
1 - EKIRIYA	Sri Hasthalekamlage Dilshan Lakshitha Madhu Kelum Bandara
2 - BATTAWATTA	Suleiman Siyarath Ali
3 - JANATHAPURA	Abeykoon Mudiyanselage Santha Upasiri Bandara
4 - ARAWAKUMBURA	Donald Rosan
5 - PALLEKIRUWA	Pushparaja Sakunthaladevi
6 - LUNUGALA	Happuhennadi Thotahewage Sanath Ranjith
6 - LUNUGALA	Ramasami Ramesh
7 - SUMUDHUGAMA	Thirumalai Yogachandran
8 - MADOLSIMA	Mahalingam Dineshkumar
8 - MADOLSIMA	Devan Selvarani
9 - YAPAMMA	Arumugan Kohuladasan
10 - MADUWATHTHA	Thondar Udaya Kumaran
