ward	name
1 - EKIRIYA	Ranpath Mudiyanselage Chaminda Jayawardhana
2 - BATTAWATTA	Jeyakumar Paramasivam
3 - JANATHAPURA	Dissanayake Mudiyanselage Dulan Pradeep Aberathna
4 - ARAWAKUMBURA	Arumugam Kohilavadanan
5 - PALLEKIRUWA	Konara Mudiyanselage Mallika Dissanayake
6 - LUNUGALA	Pathiranage Kumarasiri Samaraweera
6 - LUNUGALA	Mahammadu Jemil Mahammadu Jaro
7 - SUMUDHUGAMA	Palaniyandi Subramaniyam
8 - MADOLSIMA	Raman Jei Shankar
8 - MADOLSIMA	Perumal Nallaiya
9 - YAPAMMA	Periyasami Loganadan
10 - MADUWATHTHA	Sathaiya Senthamarai
