ward	name
1 - diyabibila	Loku Kasthotage Iran Udayakanthi
2 - wewathenna	Polwaththe Rathubaduge Chaminda Ranasoora Silva
3 - bidunuwewa	Benthota Pathiranage Upul Singha Pathirana
4 - kebillewela north	Dissanayake Mudiyanselage Sunil Dissanayake
5 - bandarawela west	Kristhogu Baduge Nishantha Priyankara
5 - bandarawela west	Rathnayake Mudiyanselage Manoj sujeewa Suraweera
6 - bandarawela east	Weragoda Masachchi Sunil
6 - bandarawela east	Samarakkodi Mudiyanselage Awanthi Ishaka Udayangani
7 - inikambedda	Dissanayake Mudiyanselage Sumith Gamini Dissanayake
8 - kinigama	Ranasingha Mudiyanselage Susil Ranjith
