ward	name
1 - diyabibila	Jayaweera Mudiyanselage Sheran Jayaweera
2 - wewathenna	Hettiarachchige Udayapriya Nandani
3 - bidunuwewa	Kalubowila Appuhamilage Dilshani Anushka Kalubowila
4 - kebillewela north	Kiribath Gala Gamalage Nipuni Dilsha Sewwandi
5 - bandarawela west	Kathan Ganeshan
5 - bandarawela west	Lechchuman Saraswathi Ammal
6 - bandarawela east	Hetti Arachchige Pradeepa Swarna Kanthi
6 - bandarawela east	Hiripitiyage Sunil Pathmasiri
7 - inikambedda	Aththanayake mudiyanselage Sagarika Podimanike
8 - kinigama	Valage Amitha Chandani Valage
