ward	name
1 - Vankalai North	Mariyan Jan Benildas Dias
2 - Vankalai	Salamon Janshan
3 - Nanattan	Mariyathaas Nobert Jenarththan
4 - Valkaipettan Kandal	Pethuruppillai Loorthunayakampillai
4 - Valkaipettan Kandal	Santhiyogu Istiyan Sagayanathan
5 - Ilakadipiddy	Santhiyapillai Sooriyakumaran
5 - Ilakadipiddy	Rooth Jeganathan
6 - Murunkan	Arulappu Devarasa
7 - Katkidanthakulam	Rasanayakam Reman Joseph
8 - Kaddaiyadampan	rasaraththinam Jenatrajan
