ward	name
1 - Vankalai North	Aluthwaththe Gedara Jayapala
2 - Vankalai	Ratnayaka Mudhiyanselage Ratnayaka
3 - Nanattan	Heva Perumage Susila Dhamayanthi
4 - Valkaipettan Kandal	Gunavathi Samaraweera
4 - Valkaipettan Kandal	Ratnayaka Mudhiyanselage Kusumavathi
5 - Ilakadipiddy	Ranjini Amarasingham
5 - Ilakadipiddy	Uduvarage Sumanavathi
6 - Murunkan	Samaraweera Arachchige Amarasiri
7 - Katkidanthakulam	Kalugama Reman Singhoge Indrani Premalatha
8 - Kaddaiyadampan	Kanakka Hevage Priyanthi
