name
Galle Kalansooriyage Indrani Kalansooriya
Dissanayake Mudiyanselage Sanjaya Bandara Dissanayake
Ihala Kotabowe Gedara Maithripala
Kamalanath Padmanidhi Bandara Dissanayaka
Jayaneththi Arachchi Niranjala Pushpa Kumari
Maran Hewaguru Dewalage Chandra Kumari Senevirathna
Upasaka Appuhamilage Somawathi Rathnayaka
Thotawatta Baduge Dona Theja Thotawatta
Egoda Gedara Kusuma Nalanie
Yogananda Prasad
Dissanayaka Mudiyanselage Suresh Chandana Dissanayaka
