ward	name
1 - Eia Ihala	Kalansooriya Sunil Shantha
2 - Habarakada West	Wedage Priyantha Senadheera
3 - Thawalama	Kapila Kumara Edirimanna Mohotti
4 - Hiniduma	Manju Sisira Madasekara
5 - Panangala West	Udalamaththa Gamage Mahindasena
6 - Thalangalla	Lokunarangodage Pradeep Pushpa Kumara
7 - Halvitigala Colony	Thiththagalla Gamage Jagath Pushpakumara
8 - Opatha	Hettigamage Shiyamika Tharanganie Aluthwaththa
9 - Weerapana	Jayawardhana Liyanaarachchige Udaya Kumara
10 - Panangaia East	Bandula Wijesekara
