ward	name
1 - kandapola	Aruldas Thabeeka
2 - Park	Selvadas Aruldas
3 - Galpalama	Raman Pushpalatha
4 - Pedroo	Sundaralingam Pardeevan
5 - Shanthipura	Perumal Ravichandran
9 - Nanuoya	Pinwatte Gedara Mudiyanselage Namal Weerasinghe
10 - Magoda	Aruna Sisil Bodaragama
11 - Ruwaneliya	Dharmaraj Divagaran
12 - Seethaeliya	Gardhi Hewa Wasamge Mangalika Kumari
13 - Meepilimana	Adappakumbure Gedara Rathnayake Mudiyanselge Abeysinghe
14 - Perakumpura	Shanmugam Devasigamani
15 - Kirimetiya	Sebastian Rajapaksha
16 - Waltrim	Angamuttu Devanayagam
29 - Ambewela	Muttulingam Jegadeeswaran
