ward	name
1 - kandapola	Sundararaj Ravindraraja
2 - Park	Veelayudham Subhashini
3 - Galpalama	Wijethunga Mudiyanselage Karunasena
4 - Pedroo	Junaideen Halawdeen
5 - Shanthipura	Piyanage Dinuka Dulanjana
9 - Nanuoya	Supbrayan Mohan
10 - Magoda	Jayasingha Arachchilage Ashoka
11 - Ruwaneliya	Geethma Buddhini Hashara Ranasinghe
12 - Seethaeliya	Henaka Ralalage Dhammika Prabath Bandara Jayawardhana
13 - Meepilimana	Parana Hewa Hettiarachchige Neel Priyankara
14 - Perakumpura	Karagahawela Gamage Bandula Ramanayake
15 - Kirimetiya	Arunasalam Krishnakumar
16 - Waltrim	Muttukumar Shan
29 - Ambewela	Sethuge Kawshal Gimhana De Silva
