ward	name
1 - Mabola	Edippuli Arachchige Don Jeewanka Predeep
2 - Welikadamulla	Sebasthian Joseph Tilivan
2 - Welikadamulla	Handunkanda Dewage Pubuduni Sagarika Dilhani
3 -	Munagama Hetti Arachchige Lal Perera
4 -	Jayapana Arachchige Adrian Denuwaka Perera
4 -	Indika Sumith Algama
5 -	Koralege Nimalsiri
5 -	Egodagedera Anuska Samanpriya Disanayaka
6 -	Lakmini Kumara Wickramarachchi
6 -	Hitti Thantrige Andrew Mervin Wickrama Perera
