ward	name
1 - Sedawatta	Amila Nisan
1 - Sedawatta	Udaya Kumara
2 - Wadulla	Selva Kumar
3 - Orugodawatta	Sameera Sanjeewa
4 - Wellampitiya	Indika Udaya Kumara
5 - Dahampura	Dinesh Hettiarachchi
6 - Kolonnawa	Palika Anusha
6 - Kolonnawa	Pushpakumara
7 - Singhapura	Dinesh Krishantha
8 - Salamulla	Sisira Ananda
9 - Gajabapura	Darshana Perera
