ward	name
1 - Sedawatta	Jayasuriya Arachchige Don Chaminda Thushara
1 - Sedawatta	Uyangoda Sudath Nishantha
2 - Wadulla	Mohamad Jamaldeen Mohamad Naleem
3 - Orugodawatta	Devendran Niroshini
4 - Wellampitiya	Vithana Wickramage Don Mano Prasanna
5 - Dahampura	Ranavila Arachchige Chithrapala Ariyarathne
6 - Kolonnawa	Ravindra Udayashanta Dodampe Gamage
6 - Kolonnawa	Omaru Kandulagedara Tawfiq Mohamad Siyam
7 - Singhapura	Kuruvita Arachchige Deepthi Prasanna Kumara
8 - Salamulla	Bulathsinghala Arachchige Prasanga Sanjaya
9 - Gajabapura	Jasinge Don Harindra Gunasekara
