ward	name
1 - Siyambalapitiya	Pedidurayalage Thushara Udayajeewa
2 - Puwakdeniya	Kaluarachchilage Manjula Prasad Kumara
3 - Kalugalla	Udugala Weerakoon Mudiyanselage Dasanayaka
4 - Paranagampola	Hewa Pedige Nilanka Swarna Kumara
5 - Ambanpitiya	Dunumalage Priyanka Bandara
6 - Paragammana	Gamarallage Nandika Nayanakantha Gamage
7 - Ekiriyagala	Heelbathdeniye Muhandiramlage Champika Gimhan Muhandiram
8 - Karandupana	Gallath Ralalage Shirani Samanmali Gamlath
9 - Deewela	Purasinghapura Dewayalage Jayanth Gamini
10 - Hettimulla	Subasingha Arachchillage Indika Sampath Subasingha
11 - Makoora	Dompage Don Suranga Kumara
12 - Malavita	Godamullalage Kalyani Chandrasiri
13 - Hungampola	Dawul Karayalage Buddhika Sri Kaushalya Gunarathna
14 - Meedeniya	Amarasingha Arachchilage Kanchana Madhushani
15 - Alapalawala	Jayasingha Bandaralage Yasakula Sanjaya Bandara
16 - Eregama	Wedalage Sudath Kumara Chandrasiri
17 - Ungugoda	Kudagoda Bopage Srinath Chinthaka Kudagoda
18 - Bogala	Warakapola Arachchillage Prasad Priyankara Bandara
19 - Ganthuna	Karunasinghage Chaminda Priyantha Wijepala
