ward	name
1 - Waleboda North	Maitipe Kalinga Piyasiri
2 - Bolthube	Etawakwela Widanelage Sugath Wijayakumara
3 - Maddegama	Ramassami Muthukumar
3 - Maddegama	Nugawela Pathiranalage Irosha Nilmini Pathirathna
4 - Belihuloya	Edirille Mudiyanselage Lasantha Kamal
5 - Muttettuwegama	Aththanayaka Mohottalalage Sugath Amarasiri Bandara
6 - Halpe	Kukulage Jayantha Somasiri
7 - Imbulpe	Siriwardhana Mudiyanselage Sarath Kumara
8 - Atawakwala	Wishnu Kularathnalage Dayananda
9 - Morahela	Eramuduhene Manannalage Bhathiya Gunasena
10 - Wegapitiya	Kalalalle Lekamlage Kularathna
11 - Rathmalwinna	Thalduwa Kapuralalage Gayan Indika Ariyapala
12 - Aluthnuwara	Weerawarna Kurukulasooriya Bussabaduge Vineetha Malkanthi
13 - Hatharabage	Diyalawaththa Durage Chandrasena
