ward	name
1 - Waleboda North	Wathukarage Indika Chaminda Prasad Kumara
2 - Bolthube	Singappulige Dona Buddhima Yasani Karunarathna
3 - Maddegama	Perumal Chandrakumar
3 - Maddegama	Irudayam Antany Prikas
4 - Belihuloya	Herath Mudiyanselage Yasmintha Buddhika Weerasena
5 - Muttettuwegama	Koswaththage Leel Nalaka Koswaththage
6 - Halpe	Jalaggewaththe Gamaralage Irosha Priyangika
7 - Imbulpe	Sadeep Niranjan Dissanayaka
8 - Atawakwala	loku Kankanamalage Francis Christhy Lionel Pieris alias Loku Kankanamalage Francis Christy Lional Pieris
9 - Morahela	ukwaththa Acharige Vinoj Saman Ukwaththa
10 - Wegapitiya	Weerasinghege Prasanna Rohitha
11 - Rathmalwinna	Panagoda Kankanamalage Samantha Kumara Karunarathna
12 - Aluthnuwara	Meethrige Suranga Manik Wijethunga
13 - Hatharabage	Mahawela Mudiyanselage Amila Saman Gunasekara
