ward	name
1 - Waleboda North	Mardu Ronik Amma
2 - Bolthube	Asirwadham Selvaraj Paul
3 - Maddegama	Muniyandi Mallikadevi
3 - Maddegama	Muththaiya Prakash
4 - Belihuloya	Muniyandi Thille Nadhan
5 - Muttettuwegama	Muniyandi Anandakumar
6 - Halpe	Weerasami Balakrishnan
7 - Imbulpe	Muththaiya Irusan
8 - Atawakwala	Rasalingam Santhakumar
9 - Morahela	Adakkan Muththukumaran
10 - Wegapitiya	Ramaiya Kesawamurthi
11 - Rathmalwinna	Raman Arul Prakash
12 - Aluthnuwara	Periyasami Selvakumar
13 - Hatharabage	Rengasami Ramachandran
