ward	name
1 - Ketawala	Anamuttu Kalimuttu
2 - Siripagama	Subramanium Chandrakumaran
3 - Sri Palabaddala	Wasudavan Vishwanadan
4 - Kudawa	Kadirawal Perumal
5 - Dehenakanda	Palaniwal Udayakumar
6 - Bambarabotuwa	Marimuttu Balraj
7 - Gurubewilagama	Walusami Rajarathnam
8 - Batewela	Unbalagun Pragas Raj
9 - Amunutenna	Irusapan Sivaraji
10 - Hapugastenna	Gopal Tambiraja
11 - Rathgama	Arumugam Shosalisa Mangalathilaka
12 - Embuldeniya	Kitnam Sriram
13 - Malangama	Nalliya Walleamma
14 - Amuthagoda	Dewandran Sagadevan
15 - Kahangama	Ramachandran Salwagandi
16 - ketaliyanpalla	Rasu R Sathtiyawelu
17 - Ethoya	Mukan Salwaranjani
18 - Egoda Malwala	Welaudam Crowpadee
19 - Meehitiya	Sundararaj Rajaswaran
20 - Durekkanda	Rathnam Kavida
21 - Galabada	Rajagopal Yogaswaran
22 - Banagoda	Sinnasame Siwa kumar
