ward	name
1 - Ketawala	Janguge Sirisoma
2 - Siripagama	Guruluwana Hapugahawaththage Wasantha Pradeep Kumara
3 - Sri Palabaddala	Malankandalage Nishantha Upul Premasiri
4 - Kudawa	Gal Iththalaya Sumith
5 - Dehenakanda	Ramasami Ramakrishnan
6 - Bambarabotuwa	Algamage Don Nishan Damith Algama
7 - Gurubewilagama	Dikkuburage Rohana Kithsiri
8 - Batewela	Manjula Sri Lal B Gamage
9 - Amunutenna	Owala Kankanamalage Hansika Eranjali
10 - Hapugastenna	Kalimuththu Krishana Kumar
11 - Rathgama	Semson Mahasena Sunil Kalyanarathna
12 - Embuldeniya	Bothunga Arachchilage Lalith
13 - Malangama	Kandayame Arachchilage Ranil Senarathna
14 - Amuthagoda	Thebuwana Acharige Nilani Renuka Thebuwana
15 - Kahangama	Prathapa Vidanelage Neel Gunawardhana
16 - ketaliyanpalla	Kahangama Giddoruge Nihal Amarasinghe
17 - Ethoya	Malkuttiyalage Sumith Jayathilaka
18 - Egoda Malwala	Udakadana Kapuge Nandawathi
19 - Meehitiya	Yakupiti Anuruddha Wasantha De Silva
20 - Durekkanda	Hikkaduwe Liyanage Nimal Munasingha
21 - Galabada	Ponnaiah Rohan Shriyantha Kumara
22 - Banagoda	Balasuriyage Lalith Kumara Dhanawardhana
