ward	name
1 - Koholana	Kohombage Sujeewa
2 -	Hewa Buddadasage Devika Nilanthi Jayaweera
3 -	Anil Manathunga
4 -	Mallawa Arachchige Sachith Sri Suranga
5 -	Pattiyage Sanjeewa Kumara
5 -	Mallawaarachchige Nishshanka Pathmanath Rajakaruna
6 -	Kanahera Arachchige Don Keerthipala
7 -	Maddumage Lasantha Kumara
8 -	Mohottalalage Wimalawathi
9 -	Abewarna Wickramasooriya Ran Patabendige Wimaladasa
10 -	Welkandalage Don Janaka Susantha
11 -	Sedillage Nishshanka Kumara
12 -	Godegama Kankanamge Suranjith Pushpakumara
13 -	Kodithuwakku Arachchige Kenath Lalinda Prasad Kodithuwakku
