ward	name
1 - Halmulla	Benaragama Vidanalage Dhanushka Madhushankha
2 - Welewatta	Mohammad Mair Mohammad Firoz
3 - Kiththampahuwa	Pallawatha Piyantha Kostha
4 - Wennawatta	Muttukkarage Ranil Chaminda
5 - Maha Buthgamuwa	Narasingha Mudiyansalage Ashan Chathuranga
6 - Kuda Buthgamuwa	Jothirathna Rajasundaralage Gamunu Hemal
7 - Kelanimulla	Dolawathta Gurunnansalage Krishantha
8 - Ambathale	Weralupitiyage Samantha
9 - Udumulla	Amarasingha Mudalige Schitra Jayanidu Lanerol
10 - Malgama	Colabege Don Jagath Pathmakumara
11 - Mulleriyawa	Nishsanka Arachchige Kularathna
12 - Malpura	Abesiri Munasinghage Supun Madusanka
13 - Kotikawatta	Shyamali Antonette Wombeck
14 - Batalandahena	Ilangamge Padmasiri
15 - Megoda Kolonnawa	Abdul Razak Muhammad Rizwan
15 - Megoda Kolonnawa	Neina Muhammad Muhammad Uwais
16 - Gothatuwa	Don Viraj Warna Samaraweera
17 - Madinnagoda	Nagoda Vithana Jagath Wasantha
18 - Dodamgahahena	Nupe Arachchge Amila Sanjiwa
19 - Himbutana	Vithanaarachchige Ranjith Priyadarshi
20 - Udumulla South	Rukmalage Isuru Umanga Perera
21 - Rajasinghegama	Kuruvitage Chamila Dilhani
