ward	name
1 - Halmulla	Sooriyarachchige Ranjith
2 - Welewatta	Gamalath Kankanamalage Priyantha
3 - Kiththampahuwa	Thrimannage Venura Wimarshana Ruwan Sanka
4 - Wennawatta	Seiyad wazeer Maulana
5 - Maha Buthgamuwa	Hiththatiya Hewage Asha Kumuduni
6 - Kuda Buthgamuwa	Wanigasekara Arachchige Chojaka Sathsara Wanigasekara
7 - Kelanimulla	Owitagamuwa Pathiranage Anura
8 - Ambathale	Wijitha Rathnayaka Kankanamge
9 - Udumulla	Pradeep Wasantha Kumara Suriyaarachchi
10 - Malgama	Mirigngnage Nevil Priyantha Perera
11 - Mulleriyawa	Wawage Valancy Hemantha Dep
12 - Malpura	Pangi Kankanamage Priyanga Surasena
13 - Kotikawatta	Kalu Arachchige Sujeewa Nishanthi
14 - Batalandahena	Palathe Gedara Chandima
15 - Megoda Kolonnawa	Ayoma Sajeewani Vithanage
15 - Megoda Kolonnawa	Umagiliya Vithanage Isuru Sankalpa Rajakaruna
16 - Gothatuwa	Prince Gunasekara
17 - Madinnagoda	Jayasundara Hettige Sumathirathna
18 - Dodamgahahena	Camilus Bernad Koal
19 - Himbutana	Pahala Gedarage Sunimal Jayathilaka Perera
20 - Udumulla South	Millagaha Madagedarage Chamila Wijerathne
21 - Rajasinghegama	Hettiarachchige Siripala
