ward	name
1 - Medapathana	Aththanayaka Mudiyanselage Dilshan Aththanayaka
2 - Kailagoda	Sandanayaka Mudiyanselage Chamila Buddhika
3 - Badulla North	Batugedara Jeewakage Chanaka Jayalath Batugedara
4 - Pitawelagama	Wanasingha Mudiyanselage Samantha Sugath Bandara
5 - Badulla west	Polgahawela Dehivinnegedara Ajith Dammika Dehivinna
6 - Katupelella	Ahan Gamage Pasidu Malith
7 - Badulla Central	Weerasingha Arachige Ashan Prabhath Kusumsiri
8 - Badulupitiya	Anthoni Baduge Ruwanith Irantha
8 - Badulupitiya	Badurdeen Seid Imam
9 - Badulla East	Sivakumar Dinesh
10 - Hindagoda	Kahandapolhene Kankanmge Gamini Chandrasekara
11 - Badulla South	Disanayaka Mudiyanselage Indralatha Sriyanthi Disanayaka
12 - Hingurugamuwa	Disanayaka MudiyanselageThotupale Gedra Sugath Priyantha Disanayaka
13 - Kanupelella	Yapa Mudiyanselage Chithra Indumathi Yapa
