ward	name
1 - Medapathana	Sri Wickramaarachchige Palitha Wickramaarachchi
2 - Kailagoda	Disanayaka Mudiyanselage Jayantha
3 - Badulla North	Kooshamba Patabedige Sahan Charith Dalpathadu
4 - Pitawelagama	Rathnayaka Mudiyanselage Chandani Gunasekara
5 - Badulla west	Thennakon Mudiyanselage Janaka Bandara Thennakon
6 - Katupelella	Ranjith Withana Arachchi
7 - Badulla Central	Hewa Arachchilage Thushara Warunasekara
8 - Badulupitiya	Jeyalabdeen Mohomad Asar
8 - Badulupitiya	Esthar Mikeliya Daias
9 - Badulla East	Sellappa Suresh
9 - Badulla East	Achala Mahanama Disanayaka
10 - Hindagoda	Dewategedara Konara Mudiyanselage Champika Sadamali Dasanayaka
11 - Badulla South	Ibrahim Mohomed Najeer
12 - Hingurugamuwa	Ponhan Hadige Ashantha Priyadarshana Daias
13 - Kanupelella	Balage Arther Silwa
