ward	name
1 - Kosgama	Mudunkotuwage Chaminda
2 - Eswatta	Hewawasamge Don Lalith Priyantha
3 - Hingurala	Kuruppu Arachchilage Kasun Chandrasiri
4 - Kadugoda	Madurapperumage Ruchika Balasekara
5 - Salawa	Embulgamage Daias Indrani Senehelatha Pathmasili
6 - Kaluaggala	Mirihanage Don Upul Rohan Rathnasiri
7 - Suduwella	Gamage Don Nelsan
8 - Weragolla	Muthanthrige Nalini Fernando
9 - Ilukovita	Palle Kandage Upul Jithendra Kulathilaka
10 - Welikanna	Susantha Sisira Kumara Rupasinghe
11 - Kahahena	Sethunge Don Bandula Sethunga
12 - Diddeniya	Kumarage Don Ansli Sampath Kumarage
13 - Hanwella	Wasthuwa Durage Chathuranga Sameera
14 - Jayaweeragoda	Don Oska Asanga Ranasinghe
15 - Thunnana	Maharansilige Gayan Duminda Chandrasiri
16 - Mawathagama	Shasini Srimali Hettiarachchi
17 - Pitumpe	Haputhantree Gamage Chithrani
18 - Uggalla	Liyanage Thilakdhana Damkith Niroshana
19 - Pinnawala	Kathriachchi Pinnawalage Don Rajith Yasasri Pinnawala
20 - Waga	Wahumpura Dewage Priyantha Pushpa Kumara Karunarathne
21 - Bope	Kalubovilage Don Amal Sameera
22 - Weragala	Hewawasam Gamage Kushan Niroshana
23 - Arukwattha	Rupasinghe Arachchige Don Hirosha Lakshan
24 - Galagedara	Peli Kankanamalage Jagath Chandana
25 - Padukka	Sarath Kumara Devage
26 - Udumulla	Ranawaka Achchige Don Somasiri Jayantha Ranawaka
