ward	name
1 -	Dharmadasage Nilanthi Mangalika
2 -	Karunarathna Mudiyanselage Kumarathunga
3 -	Halgahawaththa Liyana Arachchilage Don Bathiyathissa
4 -	Johnge Suwineetha Weerasinghe
5 -	Karunanayaka Mudiyanselage Lankathilaka Dissanayaka
6 -	Somadasage Rangana Somadasa
7 -	Mudalihamige Chanaka Pushpa Kumara Wijesooriya
8 -	Tikiralage Sunil Rajapaksha
9 -	Ponsuge Sudesh Madushanka Thisera
10 -	Wirawarna Nilavira Ram Patabendige Damith Mewan
11 -	Sirala Appuralalage Senaka Padmasiri Herath
12 -	Prasanna Mahesh Ilangasinghe
