ward	name
1 - Galpaya	Thilakarathna Herathge Layanal Jayasingha
2 - Wallahgoda	Sujatha Wijamunige
3 - Gmpolawela	Ukwaththe Gedara Dhammika Anura Chandra
4 - Ethgala	Jayasingha Mudiyanselage Sarath Wijesingha
5 - Thebiligala	deenan Gedara Nirosha Dilrukshika Jayasekara
6 - Ulapane	Saraswathi Gedara Punchi Nilame
7 - Pallapitiya	Liyana Arachchige Chandima Madusankha
8 - Kuruduwaththa	Selava Galagedara Sarath Kumara Lal
9 - Watakedaniya	Weerapandi Gedara Chaminda Pushpa Kumara Wickaramasingha
10 - Patitalawa	Thalpitiyalage Mallika Koswaththa
11 - Dolosbage	Nawarathna Mudiyanselage Nandawathi
12 - Alugolla	Herath Mudiyanselage Geethanjali Mal Kumari
13 - Yatapana	Boralewaththe gedara Thilak Gamini Jayawardhana
