ward	name
1 - Galpaya	Wagapedi Gedara Sumith Perera
2 - Wallahgoda	Rajapakshage Ajith Rajapaksha
3 - Gmpolawela	Range Aravinda Silva
4 - Ethgala	Kaludewage Pradeep Danushka Mendis
5 - Thebiligala	Gallalle Pahala Gedara Mudiyanselage Asangi Ruchirani Nawarathna
6 - Ulapane	Chaminda Sampath Wandavol
7 - Pallapitiya	Jayasinghage Thanusha Thilini Jayasingha
8 - Kuruduwaththa	Wickckramasingha Mudiyanselage Wickckramasingha
9 - Watakedaniya	Jamuni Gedara Upul Priyantha Sugathapala
10 - Patitalawa	Rajapaksha Gedara Rokshila Dilrukshi Aberathna
11 - Dolosbage	Wisnaramalage Damith Karunarathna
12 - Alugolla	Kahatapitiye Gedara Rokshan Danushka Senarath Chandrasiri
13 - Yatapana	Bandara Waththe Gedara Subashini Sadamali
