ward	name
1 - Galabadawathta	Mudunkoth Gedara Tilakarathne
2 - Rangala	Tennakoon Mudiyanselage Thenne Gedara Dickson Samaraweera Tennakoon
3 - Makuldeniya	Ekanayake Mudiyanselage Sarath Kumara
4 - Werapitiya	Panakaduwa Gamage Amarasena
5 - Putuhapuwa	Rajapakshe Pallegedara Pitushasama Rajapaksha
6 - Watapana	Sillapana Wickramasinghe Mudiyanselage Tharanga Lakmal Wickramasinghe
7 - Ellepola	Hidellage Irosh Chanaka Perera
8 - karalliyadda	Weerasekara Mudiyanselage Aguru Kumbure Walauwe Gamini Piyal Weerasekara
9 - Rambukwella	Esseddume Gedara Sirisena
10 - Amupitiya	Gurupas Ketiye Gedara Mahesh Kumara Weerasinghe
11 - Udispathtuwa	Vithanage Lalith Ananda Jayasooriya
12 - Poddalgoda	Rajapaksa Gedara Sameera Pushpa Kumara Gunasekara
13 - Retiyagama	Wijerathna Sooriya Wasala Mudiyansele Siyambala Gahayata Kumbure Gedara Jayaweera Bandara
14 - Rambukpotha	Kandegedara Abeyrathna Bandara
15 - Medamahanuwara	Nille Waththe Gedara Sandya Kumari Wijerathne
16 - Wegala	Weerakon Mudiyanselage Nishantha Bandara Wijekoon
17 - Senarathwela	Liyanaralale Gedara Vijitha Kumara
18 - Ambale	Hewa Witharanage Samanthika Udayangani
19 - wendarawa	Medagedara Suresh Jayasankha Danthanarayana
