ward	name
1 -	Sandiram Pedige Dayani Jayalath
2 -	Adikari Arachchilage Lahiru Sampath Ranasingha
3 -	Athapaththu Mudiyanselage Wasantha Kumara Athapaththu
4 -	Wasala Mudiyanselage Jayathunga Wasala
5 -	Pathiraja Mudiyanselage Niroshani Swarna Kanthi Pathiraja
6 -	Herath Mudiyanselage Lalith Chaminda Herath
7 -	Wanninayaka Mudiyanselage Sarath Wanninayaka
8 -	Wanninayaka Thennakoon Mudiyanselage Kiribanda
9 -	Ekanayaka Mudiyanselage Gamini Wijesingha
10 -	Dissanayaka Mohottalalage Rohitha Senawirathna Dissanayaka
