ward	name
1 - Ampalaperumalkulam	Thiraviyanajakam Susikaran
2 - Puththuvedduvan	Pusparani Somasuntharam
3 - Uyilanlulam	Sellaiah Vinayamoorthy
4 - Thunukkai	Rathnasingam Kasinathan
5 - Mallavi	Thankavel Sivakumaran
6 - Aninchiyankulam	Yokarasa vijayakumar
7 - Yogapuram	Kanthaiya Punniyanathan
8 - Barathipuram	Puwaneswary Balasubramaniam
