ward	name
1 -	Pelena Pathiranalage Roshan Lakmal Dias
2 - mattakkuliya	Raju Baskaran
2 - mattakkuliya	Biyanwilage Don Prasanna Rajapaksha
2 - mattakkuliya	Mohomad Hashraf Khan
3 -	Ranasinha Arachchilage Ewatan Manjula Ranasinha
3 -	Meriyan Nimali Lakmi Fernando
4 - Mahawattha	Mohomad Anwar Fathima Kamila
4 - Mahawattha	Ananda Das Sajiwanandan
4 - Mahawattha	Koggala Waduge Chamara Udayajith
5 - Aluth Mawatha	Jeyraj Wishnuraj
5 - Aluth Mawatha	Lafabar Mohan Re
6 - Lunupokuna	Arunasalam Siva Shankar
6 - Lunupokuna	Krishnan Rama Krishnan Krishnapriya
7 - Kotahena West	Suppaiya Ananda Kumar
8 - Kotahena East	Sidambaram Pillai Manoharan
9 - Bluemendal	Uluwaduge Sandamali
9 - Bluemendal	Turairaja Lushanthan
10 -	Mohomad Husein Siddik Mohomad Ramsi
11 -	Pushparathnam Sudarshan
12 - Dematagoda	Malwalage Dayakantha Perera
12 - Dematagoda	Sandanam Pichchei Nevil Melroy
12 - Dematagoda	Kosala Sampath Rosairo
13 - Maligawatte East	Mohamad Buhari Mohamad Suwar
14 -	Kapu Geekiyanage Kulathissa
14 -	Abdhul Rahim Mohomad Safan
15 -	Mohamad Rafideen Mohamad Insaf
16 -	Amirjan Mohomad Masdi
17 -	Mohamad Thulba Mohamad Ikbhal
18 -	Vincent De Paul Prasanna Kumar
19 -	Mahathanthri Vidhanage Don Nilushi Sithari Perera
20 -	Mohamad Siyad Mohamad Musni
21 -	Rathamba Ralalage Chandana Pushpakumara
22 -	Aliyar Mohamad Sahir Mohamad Isthikam
23 -	Mohamad Niyas Mohamad Hifas
24 -	Ajantha Liyanage
25 - Pankchikawatte	Neina Mohamad Mohamad Ayubh Khan
26 -	Don Pavulul Arachchige Malani
27 - Maradana	Subherul Ameer Sarmila Bhahu Shiras
27 - Maradana	Mohottige Don Kithsiri Rajapaksha
28 - Kuppiyawatta East	Sirinayaka Pathiranage Tharindu Madhushanka
29 - Wanathamulla	Yatagama Arachchilage Mahesh Chaminda Kumar
29 - Wanathamulla	Gurusami Muruga Anandan
30 - Borella North	Kanapeddala Gamage Henry
30 - Borella North	Sudeepa Nishanthi Wickramasinghe
31 - Kuppiyawatta West	Jambhuruthugoda Gamage Sampath Prasanna Kumara
32 - Hunupitiya	Muhammad Ali Sharafdeen
33 - Wekanda	Mohamad Nadvi Mohideen
34 -	Veheragoda Kapuarachchige Amila Pramith Perera
35 -	Bernadeen Rose Senanayaka
36 - Kuruduwatta	Duminda Sudhammika Artigala
37 - Borella South	Shamiresh Pradeep Micheal Wijesinghe Jayawardhana
38 - Gothamipura	Alfred Sampath
39 - Narahenpita	Liyanapathiranage Sunanda
40 - Thibirigasyaya	Kishani Renuka Jayasinha
40 - Thibirigasyaya	Radala Poruwen Pewathena Nambukarage Sujeewa Sampath
41 -	Bharatha Jaikishan Kothalawala
41 -	Abdhul Wahid Mohamad Arshad
42 - Kirula	Kaluthanthri Arachchige Sujith Prasanna Perera
42 - Kirula	Dahanayaka Yapa Abhegunathilakage Don Sanjeewa Roshan
43 - Kirulapana	Ukwaththa Loku Liyanage Tilus Perera
43 - Kirulapana	Ananda Priyadarshani Perinbara Raja Skandar
44 - Pamankada East	Ariyaperuma Arachchige Don Sugath kumar
45 - Pamankada West	Arumugam Kantha
46 -	Guruwala Manamperige Dilip Thushara
46 -	Kanagaranjithan Brinawan
47 -	Kirigampamunuwage Harindra Dilip Fernando
