ward	name
1 -	Atulugamage Dilan Chinthaka
2 - mattakkuliya	Jaganadan Puwaneshwari
2 - mattakkuliya	Mahendren Sineka
2 - mattakkuliya	Thambirasa Nadarasa
3 -	Mohomed Haneefa Nona Nazeera
3 -	Aleksander Jeckshan
4 - Mahawattha	Kitnasami Sivanadan
4 - Mahawattha	Kalimutthu Ravichandran
4 - Mahawattha	Mohammad Harees Mohomad Firnas
5 - Aluth Mawatha	Alagan Siridaran
5 - Aluth Mawatha	Palaniveil Siris Kumar
6 - Lunupokuna	Rennaiya Kuthaperumal
6 - Lunupokuna	Thamodaran Thirukedeeswaran
7 - Kotahena West	Sundaram Mahendram
8 - Kotahena East	Christy Devid
9 - Bluemendal	Welu Selwaraj
9 - Bluemendal	Selwaraj Danushan
10 -	Premanadan Pramila
11 -	Anandi Nadarasa
12 - Dematagoda	Kuppan Sansarani
12 - Dematagoda	Fransisku Hettige Mery Dilani Ishara Silva
12 - Dematagoda	Haja Mohideen Mohomad Rafeek
13 - Maligawatte East	Asan Sharuk Mohomad Rishat
14 -	Muhammadu Buhari Muhammadu Nazeer
14 -	Steve Sebestian Fernando
15 -	Lansage Somaweera Rathnasiri
16 -	Alagan Welusami
17 -	Ganegoda Gamage Shirani Mangalika Perera
18 -	Thureisami Jeslin Mary
19 -	Dhanapalan Yoganadhan
20 -	Jeinudeen Mohomad Sharuk
21 -	Janagan Pahalon
22 -	Nadaraja Prakash
23 -	Annagodage Daya Thilakawathi
24 -	Kaluwadevage Indrasoma Wickremasinghe
25 - Pankchikawatte	Amaraweera Arachchige Sherly Ranjith
26 -	Nasar Thajudeen Fathima Nusra
27 - Maradana	Rathnawel Benjamin
27 - Maradana	Padmawathi Kumarawel
28 - Kuppiyawatta East	Karunanayaka Pathirannehelage Priyaleela Rathnawathi Karunanayaka
29 - Wanathamulla	Karanahalage Sarath Kumara Deepawansha
29 - Wanathamulla	Kamalini Kansipan
30 - Borella North	Thotage Sarath Pinsiri Fernando
30 - Borella North	Sinhalage Lionel
31 - Kuppiyawatta West	Champika Nilmini Rathnayaka Vipulasundara
32 - Hunupitiya	Perumal Praminadan
33 - Wekanda	Mohomad Nazeer Mohomad Imithiyas
34 -	Hewa Kokawalage Gamunusiri
35 -	Appaturei Kumaraswami
36 - Kuruduwatta	Jayendra Dhammika Padmaperuma
37 - Borella South	Mohamad Hazeem Mohamed Yasim
38 - Gothamipura	Habarakadage Sirisena
39 - Narahenpita	Bala Ranjani Praminadan
5 - Aluth Mawatha	Kothalawalage Chandra Jayanthi Alvis
40 - Thibirigasyaya	Karupaiya Ganeshan
41 -	Atulugamage Ranjith
41 -	Ranath Premalal Kumarasinha
42 - Kirula	D.A.Kusumsiri Jayawardhana
42 - Kirula	Fransis Petric
43 - Kirulapana	Baddegamage Nandimithra
43 - Kirulapana	Palanimuththu Panchawarnam
44 - Pamankada East	Amirthalingam Kansipan
45 - Pamankada West	Thulashi Padmanadan
46 -	Karunarathna Wasala Mudiyanselage wickramabahu Bandara
46 -	Nadaraja Jehagan
47 -	Wallipuram Thirunaukarasu
