ward	name
1 - Kanagarayankulam North - Mannakulam	Andiyappan Arulraj
2 - Kanagarayankulam South	Vaksala Darshan
3 - Sinnadamban - Nainamadu	Balakrishnan Hariharan
4 - Kulavisuddan - Maraviluppai	Darmalingam Partheepan
5 - Nedunkeny	Ilanganathan Sanujan
6 - Olumadu - Maamadu	Baraneedaran Jamuna
7 - Puliyankulam North and South	Gurupatham Ruban
8 - Paranthan - Anantharpuliyankulam	Sivaguru Paheerathan
9 - Oonchalkaddy - Maruthodai	Thavarasa Darsanan
10 - Paddikkudiyiruppu - Katkulam	Paramasivam Barath
11 - Gayabapura - Monarawewa	Sasikumar Sangeethan
12 - Kalyanaoura Village	Dharumaiya Dharmakulasingam
13 - Eththaweddunuwewa	Vetharaniyam patpanathan
14 - Sampathnuwara	Geevaratnam Jinosan
