ward	name
1 - Kanagarayankulam North - Mannakulam	Mohotti Mudiyanselage Udeshika Damayanthi Weerasinghe
2 - Kanagarayankulam South	Galbokke Hevage Jayasundara
3 - Sinnadamban - Nainamadu	Varagoda Galakumbure Gedara Madushika Senavirathna
4 - Kulavisuddan - Maraviluppai	Witharanage Nimalsiri
5 - Nedunkeny	Uravanawe Gamaralalage Chandralatha
6 - Olumadu - Maamadu	Udaha Gedara Vijepala
7 - Puliyankulam North and South	Jeevandara Mudiyanselage Chitra Kumari
8 - Paranthan - Anantharpuliyankulam	Sushantha Lakmini Sumathipala
9 - Oonchalkaddy - Maruthodai	Rajapakhsa Appuhamilage Kamal Hemasiri Rajapaksha
10 - Paddikkudiyiruppu - Katkulam	Edirisingha Rajapaksha Hali Vithanalege Sumanarathna
11 - Gayabapura - Monarawewa	Vitharanage Inoka Dilhani
12 - Kalyanaoura Village	Ratnayaka Mudiyanselage Kanthilatha
13 - Eththaweddunuwewa	Nammun Vidanarachchilage Nishantha Gamini Vikramapala
14 - Sampathnuwara	Uyanwathe Gegara Wijethunga
