ward	name
1 - Kanagarayankulam North - Mannakulam	Rupasarage Niluka Damayanthi
2 - Kanagarayankulam South	Ranarajage Vimal Dissanayaka
3 - Sinnadamban - Nainamadu	Withanawasam Dias Jayasinghe
4 - Kulavisuddan - Maraviluppai	Sooriya Mudiyanselage Anoma Ranaweera
5 - Nedunkeny	Nadarasa Kananathan
6 - Olumadu - Maamadu	Sellaiya Stella
7 - Puliyankulam North and South	Sumanadasa Susil
8 - Paranthan - Anantharpuliyankulam	Wijewardanage Thushan Sanjeewa
9 - Oonchalkaddy - Maruthodai	Loku Yaddehige Sampath Kumara
10 - Paddikkudiyiruppu - Katkulam	Ratnamalala Wijesingha Rajakaruna Mudiyanselage Lasantha Sanjaya Rajakaruna
11 - Gayabapura - Monarawewa	Wijekoon Mudiyanselage Erandathi Kumari Wijekoon
12 - Kalyanaoura Village	Bodhipaksha Udagedra Malinda Sandaruwan
13 - Eththaweddunuwewa	Keppeti Gedara Lionel Gunathilaka
14 - Sampathnuwara	Thilakaratna Mudiyanselage Wasantha Kumara Weerakoon
