ward	name
1 -	Fareedu Mohomad Fazri
2 -	Jaufer Mohamad Waseem
3 -	Mohomad Meera Saibu Ameer Pizel
4 -	Mohomadu Ansar Mohamadu Safeer
4 -	Meera Muhaideen Muhammadu Mufaris
5 -	Najimudeen Marikkar Mohamad Hudubudeen
6 -	Sahul hameedu Almudeen
7 -	Muhammadu Jipri Siththi Sahadiya
8 -	Abdul Hameed Mohamad Sharfeen
8 -	Kamil Muhammadu Rapees
9 -	Rasidu Kaleel Rahman
10 -	Seiyadu Ali Mohamadu Naseem
11 -	Pakeer Muhaideen Mohomad lafeer
12 -	Nasaar Muhammadu Basan
13 -	Abubakkar Mufeen
14 -	Meera Muhaideen Fareena Begam
15 -	Paruk Paseen
16 -	Muhammadu Jabir Mohammad Husni
17 -	Muhammadu Meerasahibu Siyana
