ward	name
1 -	Mohammadu Anfas Mohammadu Afthar
2 -	Mathara Kiriliyanage meri Hiyuman Fernando
3 -	Abubakar Muhammadu Infas
4 -	Mohamad Ilyas Mohamad Aslam
4 -	Asees Hunais
5 -	Wahap Muhammadu Hakkib
6 -	Kasiliyanage Sebasthiyan Vijitha Fernando
7 -	Ahamadu Kabeer Mohomadu Niyas
8 -	Abdul Majidu Najibudin
8 -	Sabaragamuwa Ralalage Upali Peiris Gunathilaka
9 -	Muhammadu Saleem Siththi Naleena
10 -	Bastian Pulle Anton Prabesh Kumar
11 -	Padicoralalage Shalaka Madhusanka
12 -	Nahur Pichchei Laththeef
13 -	Kirilla Arachchige don Callista
14 -	Abdul Huda Fathima Anushiya
15 -	Ponnawila Widanelage Jerad Appuhami
16 -	Mohammad Hanifa Mohamd Thaufeek
17 -	Mohamdu Pasil Muhammadu Mafras
