ward	name
1 - Maspanna	Ekanayake Werasingha Athapaththu Mudiyanselage Harishchandra Ekanayake
2 - Wewegama	Herath Mudiyanselage Sarath Hemasiri Herath
3 - Gampaha	Sabastiyan Sathkunanayagam
3 - Gampaha	Pathmanathan Jeevanandan
4 - Dimbulana	Thennakoon Mudiyanselage Gunawathi
5 - Bambarapana	Wijayekoon Mudiyanselage Jayasekara
6 - Weliulla	Kadar Meera Saibu Abdul Munaf
7 - Pannalawela	Hitihami Mudiyaanselage Sunil Bandara
8 - Ethkandawaka	Jayasekara Mudiyanselage Bandula Dharmasiri
9 - Paranagama	Rathnayake Mudiyanselage Anura Rathnayake
10 - Thawalampola	Peramune Mudiyanselage Wijerathna Bandara
11 - Uduhawara	Rajapaksha Dissanayakalage Nelson Rajapaksha
12 - Perawella	Manamendra Patabedilage Nishani Mangalika Manamendra
13 - Galahagama	Samarakoon Mudiyanselage Ajith
14 - Medawela	Horadagoda Gamage Wasantha Perera
15 - Dangamuwa	Samarakoon Mudiyanselage Jayasekara
16 - Ambagasdowa	Malwathage Kanchana Ruwanmali Malwaththa
17 - Pallewela	Ekanayake Kulathunga Mudiyanselage Krishantha Dhanushka Ekanayaka
18 - Yahalaarawa	Navarathna Pathiranage Ranjith Ruwan Pathirana
19 - Kotawera	Mapa Mudiyanselage Sumith Thilakasiri
20 - Rathamba	Kasim Mohomad Rafeek
