ward	name
1 - Maspanna	Herath Mudiyanselage Piyadasa
2 - Wewegama	Wijayakoon Mudiyanselage Wijayakoon Bandara
3 - Gampaha	Narayanan Varadharaj
3 - Gampaha	Sabapathi Kavineshan
4 - Dimbulana	Dasanayake Mudiyanselage Indika Kapila Kumara Dasanayake
5 - Bambarapana	Herath Mudiyanselage Yasapala
6 - Weliulla	Ekanayaka ge Sunil Shantha
7 - Pannalawela	Samarakoon Mudiyanselage Sujith Prasanna
8 - Ethkandawaka	Hitihami Mudiyaselage Sanjeewa Uditha Bandara
9 - Paranagama	Dona Mangala Lakmali Kannangara
10 - Thawalampola	Rathnayake Mudiyanselage Rohana Nilantha Karunarathna
11 - Uduhawara	Mawelle Mudiyanselage Dissanayake
12 - Perawella	Salu Viridu Durayalage Latha Amarasinghe
13 - Galahagama	Samarawickrama Dissanayakalage Lalith Rathnayake
14 - Medawela	Samarakoon Mudiyanselage Swarnathilaka
15 - Dangamuwa	Samarakoon Mudiyanselage Pathmasiri
16 - Ambagasdowa	Weerasundara Mudiyanselage Ananda Pushpa Kumara Weerasundara
17 - Pallewela	Gedara kumbura Mudiyanselage Samantha Rohana Thilaka
18 - Yahalaarawa	Thennakoon Bandarage Subasena Weerasighe
19 - Kotawera	Marasinghe Mudiyanselage Aruna Ranjan Marasinghe
20 - Rathamba	Rathnayake Mudiyanselage Hemamal Premakeerthi Rathnayake
