ward	name
1 -	Pannilage Karunarathna
2 -	Nambige Rohan Peiris
3 -	Samarasingha Mudiyanselage Nimal
4 -	Ubeyrathna Arachchige Sarath Kumara
5 -	Randika Lakmal Kathri Achchi
6 -	Vithanage Manjula Hasantha
7 -	Horana Pathirage Dulshika Nishadi Rupasingha
8 -	Maddumage Chamath Udayanga
9 -	Petikiri Arachchige Alan Amarasekara
10 -	Haputhanthirige Don Harsha Mahendra Kumara
11 -	Mallikage Piyal Chinthaka
12 -	Jayasingha Jasinge Don Pathmasuriya
13 -	Jayaweerage Sandya Renuka Jayaweera
14 -	Suraweera Arachchige Nandawathi
15 -	Epitawalage Rangana Lakmal Ranaweera
15 -	Kohomange Amith Manjula
16 -	Dandeniya Nuwan Madhuranga Muthunayaka
17 -	Jagodige Don Dineth Saranga Kularathna
18 -	Dona Anoma Chandralatha Nakandala
19 -	Yohan Kalubovila
20 -	Haputhanthirige Sunimal Abeywickrama
21 -	Charith Anjana Walpita
22 -	Madduma Kankanamalage Dayan Priyankara
23 -	Jayasuriya Arachchige Amila Nuwan Jayasuriya
24 -	Dilan Danushka Ranasinghe
25 -	Chiththamperuma Arachchige Kumudu Deshapriya
26 -	Chaminda Kusumsiri Aluthge
27 -	Ambagahapolage Chandrani Mallika Perera
28 -	Vithanage Pushpa Kumara
29 -	Pathirage Lalith Perera
