ward	name
1 - Maspanna	Pushparaj Mahalingam
2 - Wewegama	Muththusaamy Vadivel
3 - Gampaha	Solamuththu Balasubramanium
3 - Gampaha	Rathnayake Mudiyanselage Manjula Priyadharshani Rathnayake
4 - Dimbulana	Rathnayake Mudiyanselage Sarathkumara
5 - Bambarapana	Maginathan Manjuladevi
6 - Weliulla	Nawaratnaraja Theeban
7 - Pannalawela	Thiruppathi Nawaratnaraja
8 - Ethkandawaka	Thricelvan Kimpiya
9 - Paranagama	Silambaram Ramaiya
10 - Thawalampola	Wijayarathna Haluge Thirucelvam
11 - Uduhawara	Sathiyavel Thirucelvam
12 - Perawella	Karuppaiya Ravichandran
13 - Galahagama	Balasubramaniyam Luppriya
14 - Medawela	Duraisami Manivaannan
15 - Dangamuwa	Jayasangar Nandakumar
16 - Ambagasdowa	Sinnaperumal Dharmalingam
17 - Pallewela	Nadaraja Selladurai
18 - Yahalaarawa	Karuppaiya Vijayakumar
19 - Kotawera	Dorasami Punitharaja
20 - Rathamba	Vinotharaja Krishnaveni
