ward	name
1 - Maspanna	Velu Sivasangaran
2 - Wewegama	Rajan Navaneedan
3 - Gampaha	Palanivelu Murugaiya
3 - Gampaha	Vannimuththu Sundaralingam
4 - Dimbulana	Palaniyandi Jayaraj
5 - Bambarapana	Renganadan Sathiyanadan
6 - Weliulla	Vaithalingam Thiyagarajan
7 - Pannalawela	Raman Singarasi
8 - Ethkandawaka	Pushpanadan Pushparaj
9 - Paranagama	Suduthenislage Ajantha Shiromalee
10 - Thawalampola	Adaikalam Dilakshanee
11 - Uduhawara	Pakkiyanathan Janaki
13 - Galahagama	Velu Selvakumary
14 - Medawela	Rasaiya selvakumary
18 - Yahalaarawa	Nagaiya Rajaram
19 - Kotawera	Renganadan Pushparaja
20 - Rathamba	Sinnaiya Aadaikalam
