ward	name
1 - Jalthara	Mathara Arachchige Darshana Madhusankha
2 - Atigala	Nupe Hewage Imalka Premanath
3 - Watareka	Terrance Perera Athukorala
4 - Meegoda	Chaminda Roshan Jayakody
5 - Nawalamulla	Maharamba Maha Acharige Asanka Duminda
6 - Mullegama	Wedumpuli Arachchige Nihal Gunarathne
7 - Homagama	Thommage Dhamesh Vajira Vishwajith
8 - Galawilawattha	Meepagalage Ajith Kumara
9 - Panagoda	Vithanage Nohoth Thanthri Gamage Saman Vithanage
10 - Godagama	Don Sudesh Sanjeewa Alwis Jayasinghe
11 - Owitigama	Krisantha Kumara Kathriarachchi
12 - Madulawa	Kithsiri Ariyarathne Gamage
13 - Dampe	Vithanage Poorna Supun
14 - Pitipana	Matharage Don Harsha Kumara
15 - Kiriberiyakele	Kohilamulla Arachchige Padmawarna Sampath
16 - Uduwana	Prangige Damayanatha Bandumathee Gunawardhana
17 - Magammana	Gigum Maduwa Liyanage Nimal Asitha Kumara
18 - Hiripitiya	Galagedarage Dona Iranganee Danapalee
19 - Siddhamulla	Mukundadura Sameera Lanka Perera
20 - Maththegoda Gama	Udawaththage Don Niluka Lakmal Udawaththa
21 - Maththegoda Central	Hewa Kadawedduwage Neel Udaya Shantha
22 - Siyambalagoda	Don Lionel Aththanayake
23 - Diyagama	Kuruppu Achchige Don Nishantha Priyadarshana
24 - Dolahena	Kothalawalage Chathurika Rasanganee Kothalawala
25 - Kiriwaththuduwa	Maramba Hewage Gayan Hemal Yuneth Rathnayake
26 - Kahathuduwa	Ukwaththage Chandana Perera
27 - Wethara	Periyapperuma Achchige Indrani Allis
28 - Palagama	Pannilage Somarathne
