ward	name
1 - Jalthara	Weththa Singhe Arachchige Don Ranil Priyantha
2 - Atigala	Kossinnala Withanage Sunil Shantha
3 - Watareka	Kumara Unnahalage Kumuduni
4 - Meegoda	Bamunu Arachchige Ranjith Ananda
5 - Nawalamulla	Indika Prasanna Kumara Koralage
6 - Mullegama	Buddhi Janaka Kahandawita Arachchi
7 - Homagama	Aluthdoowa Hewage Wimala Gunawardhana
8 - Galawilawattha	Weerakkodi Mudiyanselage Mahesh Anuruddhika
9 - Panagoda	Withanage alias Thanthri Gamage Tharindu Dileepa
10 - Godagama	Rathnayake Mudiyanselage Keerthi Senewirathne
11 - Owitigama	Luwishannadige Saman Nishantha Peiris
12 - Madulawa	Kankanige Suranga Amith Kumara Kankanige
13 - Dampe	Game Kankanamage Buddhika Kelum Sudarshana
14 - Pitipana	Matharage Ramyapala
15 - Kiriberiyakele	Marambage Rohana Kumara
16 - Uduwana	Beddage Donainoka Thanuja
17 - Magammana	Hathamunage Surekha Sanjeewani
18 - Hiripitiya	Lakshman Wickramasinghe
19 - Siddhamulla	Kahandagamage Lalith Ravindra
20 - Maththegoda Gama	Ranjan Hemamal Weerasinghe
21 - Maththegoda Central	Mambulage Don Ajith Kumara Mambulage
22 - Siyambalagoda	Danthanarayanage Danuka Randika
23 - Diyagama	Morahelage Adithya Lakruwan Perera
24 - Dolahena	Upul Samantha Kumara Sudusinghe
25 - Kiriwaththuduwa	Meenalawe Galkotuwe Gedara Thilakarathne
26 - Kahathuduwa	Higurala Mudiyanselage Mallika
27 - Wethara	Singappulige Asanka Sisira Kumara
28 - Palagama	Katuwawalage Don Chamil Shantha
