ward	name
1 - Jalthara	Jayasekara Arachchige Lesly
2 - Atigala	Nirmal Rasika Wickramage
3 - Watareka	Dodan Goda Arachchige Rathnasiri
4 - Meegoda	Thanthiriwaththage Thushara Niroshan
5 - Nawalamulla	Priyantha Kumara Mathara Arachchi
6 - Mullegama	Koku Hannadige Kasun Darshana Ariyadasa
7 - Homagama	Athapaththu Hewawasan Liyanage Samintha
8 - Galawilawattha	Gala Gedarage Sudarma Pushpa Kumara
9 - Panagoda	Tharinda Elvitigala
10 - Godagama	Karunanayake Anne Loyala Silva
11 - Owitigama	Premarathne Aluthwatta
12 - Madulawa	Edirisinghe Arachchige Shanthi Viraj
13 - Dampe	Jayasekara Arachchige Priyantha Chandra Kumara
14 - Pitipana	Kaduruwana Gamage Janaka Thushara
15 - Kiriberiyakele	Puhulegama Dewage Asanka Madhusanka
16 - Uduwana	Kodithuwakku Hettiarachchige Yasapala
17 - Magammana	Wannipura Naleeka
18 - Hiripitiya	Benaragama Sunanda Sri Premalal Perera
19 - Siddhamulla	Rasika Namal Sulalitha Heiyan Thuduwa
20 - Maththegoda Gama	Urubokka Gamage Nandasiri
21 - Maththegoda Central	Gamage Don Upul Wasantha Kumara
22 - Siyambalagoda	Jayalath Pedilage Sunil Jayalath
23 - Diyagama	Kospelawaththage Don Kumara Chandrasiri Senarathne
24 - Dolahena	Christy Leonard Seram Muthu Thanthri
25 - Kiriwaththuduwa	Senadheerage Or Polwathtage Isuri Vidyangani
26 - Kahathuduwa	Edirisinghe Arachchige Indika Ruwan Edirisinghe
27 - Wethara	Wannakuwathta Waduge Neel Perera
28 - Palagama	Lalitha Iranee Disanayake
