ward	name
1 - Pelwatta	Wimal Watthuhewa
2 - Yudaganawa	Jayasingha Arachchige Dasun Chinthaka
3 - Udagama	Galbada Mudiyanselage Lokumenika
4 - Medagama	Dukgannaralalage Jayathilaka Bandara
5 - Gaminipura	Subadra bandula Priyantha Gunathunga
6 - Maligawila	Dissanayaka Mudiyanselage Gunarathna
7 - Okkampittiya	Witharamalage Saman Priyantha Kumara
8 - Gonagangara	Thudawe Hewage Sirisam
9 - Puhulkotuwa	Hapugammanagama Ralalage Chandrasiri Abhayapala
10 - Mahasenpura	Rathnayaka Mudiyanselage Harischandra
11 - Kukurampola	Mulariyana Arachchige Don Besil
